000952	006
000953	006
000954	008
000955	009
000956	006
000957	005
000958	001
000959	005
000960	007
000961	001
000962	008
000963	006
000964	006
000965	003
000966	001
000967	006
000968	008
000969	001
000970	004
000971	006
000972	006
000973	006
000974	001
000975	005
000976	001
000977	004
000978	002
000979	009
000980	009
000981	001
000982	001
000983	008
000984	001
000985	004
000986	006
000987	008
000988	002
000989	005
000990	001
000991	008
000992	006
000993	001
000994	007
000995	009
000996	005
000997	008
000998	006
000999	002
001000	001
001001	008
001002	004
001003	008
001004	006
001005	009
001006	002
001007	006
001008	001
001009	008
001010	001
001011	006
001012	006
001013	008
001014	007
001015	006
001016	004
001017	004
001018	004
001019	002
001020	001
001021	006
001022	004
001023	001
001024	006
001025	008
001026	009
001027	001
001028	001
001029	001
001030	009
001031	001
001032	003
001033	001
001034	001
001035	006
001036	003
001037	001
001038	008
001039	004
001040	001
001041	008
001042	006
001043	005
001044	005
001045	001
001046	001
001047	001
001048	006
001049	006
001050	006
001051	008
001052	004
001053	001
001054	001
001055	003
001056	001
001057	008
001058	002
001059	006
001060	006
001061	005
001062	003
001063	008
001064	006
001065	001
001066	001
001067	001
001068	006
001069	005
001070	001
001071	001
001072	001
001073	004
001074	006
001075	001
001076	006
001077	001
001078	008
001079	006
001080	006
001081	001
001082	004
001083	008
001084	006
001085	004
001086	008
001087	006
001088	001
001089	006
001090	009
001091	006
001092	008
001093	009
001094	008
001095	001
001096	001
001097	004
001098	006
001099	008
001100	006
001101	001
001102	004
001103	004
001104	004
001105	008
001106	003
001107	003
001108	001
001109	006
001110	005
001111	001
001112	007
001113	008
001114	003
001115	009
001116	008
001117	009
001118	001
001119	001
001120	008
001121	009
001122	001
001123	008
001124	004
001125	001
001126	004
001127	008
001128	005
001129	008
001130	006
001131	001
001132	006
001133	001
001134	001
001135	009
001136	005
001137	001
001138	001
001139	001
001140	009
001141	008
001142	006
001143	004
001144	002
001145	008
001146	004
001147	008
001148	009
001149	006
001150	005
001151	006
001152	001
001153	001
001154	003
001155	001
001156	001
001157	001
001158	008
001159	008
001160	001
001161	004
001162	008
001163	008
001164	001
001165	001
001166	001
001167	006
001168	001
001169	001
001170	001
001171	003
001172	008
001173	004
001174	001
001175	004
001176	001
001177	009
001178	008
001179	004
001180	008
001181	001
001182	006
001183	006
001184	001
001185	001
001186	001
001187	001
001188	001
001189	006
001190	008
001191	003
001192	003
001193	004
001194	006
001195	001
001196	006
001197	001
001198	001
001199	001
001200	004
001201	001
001202	005
001203	001
001204	009
001205	002
001206	001
001207	009
001208	006
001209	008
001210	008
001211	008
001212	002
001213	004
001214	001
001215	001
001216	001
001217	006
001218	008
001219	001
001220	006
001221	003
001222	006
001223	003
001224	004
001225	006
001226	001
001227	006
001228	006
001229	004
001230	008
001231	001
001232	001
001233	004
001234	004
001235	006
001236	001
001237	003
001238	006
001239	001
001240	002
001241	001
001242	005
001243	006
001244	004
001245	008
001246	002
001247	005
001248	001
001249	003
001250	001
001251	006
001252	006
001253	001
001254	001
001255	006
001256	008
001257	001
001258	008
001259	008
001260	006
001261	006
001262	001
001263	009
001264	004
001265	009
001266	006
001267	001
001268	001
001269	001
001270	001
001271	008
001272	006
001273	001
001274	001
001275	002
001276	001
001277	006
001278	001
001279	009
001280	008
001281	001
001282	001
001283	007
001284	001
001285	001
001286	006
001287	001
001288	007
001289	006
001290	006
001291	004
001292	008
001293	001
001294	006
001295	006
001296	006
001297	006
001298	001
001299	001
001300	006
001301	004
001302	006
001303	001
001304	009
001305	004
001306	001
001307	001
001308	008
001309	007
001310	007
001311	002
001312	001
001313	008
001314	008
001315	004
001316	001
001317	002
001318	006
001319	006
001320	006
001321	001
001322	003
001323	008
001324	002
001325	009
001326	009
001327	002
001328	001
001329	006
001330	004
001331	006
001332	006
001333	006
001334	006
001335	002
001336	007
001337	001
001338	009
001339	001
001340	001
001341	001
001342	005
001343	006
001344	004
001345	001
001346	006
001347	008
001348	004
001349	001
001350	004
001351	001
001352	007
001353	001
001354	004
001355	009
001356	008
001357	006
001358	006
001359	002
001360	001
001361	006
001362	004
001363	001
001364	001
001365	006
001366	004
001367	007
001368	001
001369	001
001370	004
001371	003
001372	001
001373	007
001374	001
001375	001
001376	001
001377	008
001378	006
001379	006
001380	006
001381	004
001382	008
001383	001
001384	001
001385	002
001386	007
001387	001
001388	007
001389	001
001390	006
001391	001
001392	004
001393	001
001394	008
001395	001
001396	001
001397	001
001398	001
001399	005
001400	004
001401	006
001402	008
001403	008
001404	007
001405	002
001406	006
001407	006
001408	006
001409	006
001410	001
001411	001
001412	005
001413	008
001414	006
001415	001
001416	008
001417	001
001418	004
001419	001
001420	001
001421	009
001422	004
001423	008
001424	001
001425	003
001426	008
001427	009
001428	007
001429	006
001430	004
001431	008
001432	001
001433	006
001434	003
001435	004
001436	006
001437	009
001438	004
001439	006
001440	008
001441	009
001442	006
001443	001
001444	003
001445	006
001446	001
001447	001
001448	006
001449	005
001450	004
001451	001
001452	004
001453	006
001454	006
001455	001
001456	001
001457	006
001458	001
001459	001
001460	008
001461	006
001462	006
001463	008
001464	001
001465	003
001466	001
001467	008
001468	008
001469	006
001470	006
001471	006
001472	006
001473	001
001474	002
001475	007
001476	006
001477	004
001478	001
001479	009
001480	001
001481	006
001482	008
001483	006
001484	001
001485	003
001486	004
001487	003
001488	006
001489	006
001490	006
001491	002
001492	008
001493	005
001494	005
001495	003
001496	004
001497	001
001498	006
001499	008
001500	006
001501	005
001502	003
001503	006
001504	008
001505	008
001506	003
001507	008
001508	005
001509	001
001510	001
001511	006
001512	003
001513	008
001514	001
001515	008
001516	001
001517	008
001518	004
001519	006
001520	001
001521	006
001522	004
001523	006
001524	006
001525	004
001526	001
001527	004
001528	006
001529	006
001530	006
001531	007
001532	006
001533	009
001534	008
001535	001
001536	002
001537	002
001538	001
001539	004
001540	008
001541	001
001542	006
001543	003
001544	006
001545	005
001546	008
001547	006
001548	006
001549	001
001550	007
001551	003
001552	006
001553	001
001554	003
001555	001
001556	004
001557	001
001558	005
001559	006
001560	001
001561	001
001562	002
001563	006
001564	001
001565	001
001566	001
001567	006
001568	001
001569	001
001570	001
001571	007
001572	005
001573	003
001574	009
001575	006
001576	003
001577	006
001578	001
001579	001
001580	008
001581	002
001582	003
001583	006
001584	008
001585	001
001586	009
001587	001
001588	006
001589	006
001590	001
001591	001
001592	003
001593	006
001594	006
001595	001
001596	001
001597	001
001598	006
001599	005
001600	004
001601	006
001602	006
001603	003
001604	001
001605	004
001606	004
001607	009
001608	009
001609	001
001610	005
001611	006
001612	001
001613	004
001614	009
001615	001
001616	001
001617	006
001618	001
001619	001
001620	006
001621	001
001622	004
001623	004
001624	008
001625	001
001626	009
001627	006
001628	001
001629	001
001630	002
001631	006
001632	006
001633	004
001634	001
001635	006
001636	008
001637	006
001638	001
001639	006
001640	001
001641	002
001642	008
001643	008
001644	004
001645	005
001646	006
001647	004
001648	006
001649	001
001650	008
001651	006
001652	008
001653	004
001654	001
001655	008
001656	006
001657	008
001658	009
001659	004
001660	004
001661	001
001662	006
001663	003
001664	009
001665	006
001666	001
001667	006
001668	008
001669	008
001670	006
001671	009
001672	008
001673	006
001674	001
001675	001
001676	005
001677	001
001678	009
001679	001
001680	006
001681	006
001682	009
001683	001
001684	001
001685	006
001686	001
001687	008
001688	001
001689	003
001690	003
001691	005
001692	004
001693	006
001694	006
001695	006
001696	006
001697	008
001698	005
001699	006
001700	006
001701	008
001702	006
001703	006
001704	001
001705	006
001706	001
001707	006
001708	009
001709	001
001710	006
001711	001
001712	002
001713	008
001714	001
001715	006
001716	008
001717	006
001718	006
001719	001
001720	004
001721	006
001722	001
001723	006
001724	008
001725	001
001726	001
001727	006
001728	006
001729	006
001730	005
001731	001
001732	008
001733	008
001734	008
001735	008
001736	004
001737	008
001738	004
001739	006
001740	004
001741	002
001742	003
001743	008
001744	008
001745	001
001746	001
001747	006
001748	001
001749	004
001750	008
001751	008
001752	004
001753	006
001754	003
001755	001
001756	001
001757	008
001758	008
001759	006
001760	005
001761	006
001762	006
001763	006
001764	003
001765	002
001766	008
001767	003
001768	001
001769	001
001770	004
001771	001
001772	004
001773	006
001774	001
001775	009
001776	001
001777	001
001778	005
001779	006
001780	007
001781	001
001782	006
001783	001
001784	006
001785	005
001786	001
001787	001
001788	006
001789	008
001790	001
001791	004
001792	009
001793	004
001794	001
001795	001
001796	006
001797	006
001798	006
001799	006
001800	007
001801	008
001802	005
001803	006
001804	001
001805	001
001806	008
001807	001
001808	008
001809	001
001810	004
001811	001
001812	001
001813	001
001814	006
001815	006
001816	005
001817	004
001818	006
001819	001
001820	003
001821	001
001822	003
001823	006
001824	001
001825	001
001826	006
001827	001
001828	001
001829	001
001830	001
001831	001
001832	006
001833	009
001834	005
001835	006
001836	005
001837	006
001838	008
001839	001
001840	009
001841	004
001842	006
001843	006
001844	001
001845	001
001846	001
001847	001
001848	008
001849	006
001850	006
001851	005
001852	006
001853	001
001854	008
001855	002
001856	003
001857	001
001858	002
001859	008
001860	001
001861	008
001862	009
001863	006
001864	006
001865	004
001866	006
001867	001
001868	006
001869	001
001870	007
001871	008
001872	002
001873	006
001874	008
001875	005
001876	006
001877	002
001878	005
001879	006
001880	003
001881	006
001882	001
001883	001
001884	001
001885	004
001886	009
001887	007
001888	009
001889	001
001890	009
001891	006
001892	001
001893	001
001894	004
001895	008
001896	008
001897	008
001898	006
001899	001
001900	001
001901	006
001902	008
001903	003
001904	006
001905	006
001906	001
001907	003
001908	004
001909	006
001910	004
001911	008
001912	009
001913	004
001914	008
001915	001
001916	006
001917	001
001918	003
001919	008
001920	005
001921	001
001922	001
001923	002
001924	005
001925	006
001926	001
001927	004
001928	004
001929	008
001930	003
001931	006
001932	008
001933	006
001934	002
001935	009
001936	004
001937	005
001938	001
001939	001
001940	002
001941	007
001942	008
001943	001
001944	006
001945	001
001946	004
001947	008
001948	009
001949	006
001950	004
001951	007
001952	001
001953	006
001954	006
001955	009
001956	009
001957	006
001958	009
001959	001
001960	006
001961	005
001962	006
001963	001
001964	006
001965	001
001966	007
001967	001
001968	001
001969	004
001970	001
001971	008
001972	008
001973	008
001974	001
001975	004
001976	007
001977	008
001978	001
001979	006
001980	002
001981	006
001982	003
001983	006
001984	004
001985	001
001986	006
001987	001
001988	003
001989	006
001990	005
001991	008
001992	001
001993	001
001994	008
001995	001
001996	001
001997	001
001998	002
001999	004
002000	001
002001	006
002002	006
002003	009
002004	004
002005	006
002006	002
002007	001
002008	007
002009	003
002010	001
002011	001
002012	006
002013	001
002014	001
002015	006
002016	006
002017	001
002018	006
002019	005
002020	001
002021	006
002022	008
002023	002
002024	006
002025	003
002026	001
002027	001
002028	001
002029	006
002030	006
002031	003
002032	003
002033	001
002034	006
002035	008
002036	001
002037	004
002038	006
002039	006
002040	003
002041	008
002042	001
002043	003
002044	001
002045	008
002046	004
002047	004
002048	006
002049	001
002050	004
002051	001
002052	004
002053	006
002054	006
002055	006
002056	003
002057	008
002058	008
002059	004
002060	003
002061	001
002062	001
002063	003
002064	007
002065	006
002066	006
002067	005
002068	008
002069	001
002070	006
002071	001
002072	006
002073	001
002074	004
002075	001
002076	006
002077	009
002078	006
002079	003
002080	006
002081	007
002082	008
002083	006
002084	001
002085	006
002086	005
002087	006
002088	001
002089	009
002090	006
002091	001
002092	007
002093	007
002094	003
002095	003
002096	001
002097	006
002098	001
002099	004
002100	006
002101	004
002102	004
002103	008
002104	002
002105	004
002106	006
002107	002
002108	006
002109	004
002110	004
002111	006
002112	001
002113	001
002114	009
002115	008
002116	006
002117	006
002118	001
002119	006
002120	008
002121	001
002122	008
002123	004
002124	001
002125	003
002126	009
002127	001
002128	006
002129	001
002130	001
002131	001
002132	001
002133	006
002134	001
002135	006
002136	001
002137	006
002138	005
002139	008
002140	008
002141	001
002142	006
002143	006
002144	005
002145	001
002146	001
002147	008
002148	001
002149	001
002150	001
002151	006
002152	008
002153	008
002154	007
002155	001
002156	001
002157	005
002158	001
002159	001
002160	006
002161	001
002162	008
002163	001
002164	006
002165	006
002166	008
002167	003
002168	006
002169	001
002170	004
002171	001
002172	009
002173	004
002174	001
002175	004
002176	006
002177	001
002178	006
002179	002
002180	008
002181	006
002182	008
002183	008
002184	009
002185	007
002186	006
002187	001
002188	004
002189	001
002190	001
002191	001
002192	001
002193	004
002194	006
002195	001
002196	005
002197	006
002198	001
002199	008
002200	008
002201	008
002202	001
002203	001
002204	001
002205	006
002206	001
002207	008
002208	001
002209	006
002210	006
002211	006
002212	006
002213	006
002214	006
002215	004
002216	003
002217	002
002218	004
002219	009
002220	009
002221	001
002222	006
002223	004
002224	006
002225	001
002226	009
002227	006
002228	001
002229	009
002230	009
002231	009
002232	009
002233	009
002234	001
002235	009
002236	009
002237	009
002238	001
002239	001
002240	005
002241	009
002242	001
002243	001
002244	009
002245	001
002246	009
002247	007
002248	009
002249	009
002250	006
002251	001
002252	001
002253	009
002254	009
002255	007
002256	002
002257	006
002258	001
002259	004
002260	009
002261	007
002262	005
002263	006
002264	001
002265	006
002266	009
002267	006
002268	001
002269	009
002270	001
002271	006
002272	009
002273	009
002274	006
002275	006
002276	009
002277	005
002278	006
002279	009
002280	005
002281	006
002282	006
002283	009
002284	009
002285	006
002286	006
002287	001
002288	001
002289	001
002290	004
002291	009
002292	001
002293	005
002294	002
002295	009
002296	006
002297	006
002298	001
002299	007
002300	001
002301	001
002302	001
002303	001
002304	006
002305	001
002306	009
002307	004
002308	001
002309	003
002310	009
002311	007
002312	001
002313	009
002314	005
002315	006
002316	006
002317	009
002318	009
002319	009
002320	001
002321	001
002322	004
002323	006
002324	004
002325	001
002326	001
002327	009
002328	009
002329	006
002330	005
002331	009
002332	006
002333	004
002334	006
002335	009
002336	009
002337	006
002338	006
002339	009
002340	006
002341	001
002342	004
002343	005
002344	009
002345	009
002346	001
002347	004
002348	006
002349	001
002350	009
002351	006
002352	006
002353	006
002354	006
002355	001
002356	001
002357	009
002358	006
002359	001
002360	006
002361	009
002362	001
002363	001
002364	009
002365	006
002366	001
002367	006
002368	004
002369	009
002370	001
002371	006
002372	009
002373	002
002374	002
002375	003
002376	006
002377	006
002378	006
002379	006
002380	006
002381	001
002382	002
002383	009
002384	004
002385	009
002386	009
002387	009
002388	007
002389	005
002390	009
002391	008
002392	001
002393	001
002394	006
002395	009
002396	009
002397	004
002398	001
002399	009
002400	009
002401	006
002402	006
002403	006
002404	002
002405	001
002406	009
002407	009
002408	006
002409	001
002410	004
002411	006
002412	001
002413	009
002414	005
002415	009
002416	009
002417	009
002418	001
002419	009
002420	006
002421	006
002422	006
002423	001
002424	004
002425	006
002426	004
002427	004
002428	004
002429	009
002430	006
002431	006
002432	001
002433	006
002434	001
002435	009
002436	009
002437	006
002438	009
002439	008
002440	005
002441	009
002442	001
002443	001
002444	008
002445	002
002446	001
002447	009
002448	007
002449	006
002450	006
002451	006
002452	002
002453	006
002454	009
002455	009
002456	009
002457	007
002458	009
002459	001
002460	006
002461	001
002462	006
002463	006
002464	001
002465	006
002466	009
002467	006
002468	006
002469	006
002470	006
002471	004
002472	003
002473	001
002474	001
002475	001
002476	009
002477	009
002478	009
002479	009
002480	006
002481	009
002482	001
002483	009
002484	001
002485	009
002486	006
002487	002
002488	009
002489	001
002490	009
002491	005
002492	001
002493	006
002494	001
002495	001
002496	006
002497	009
002498	006
002499	001
002500	006
002501	006
002502	001
002503	006
002504	001
002505	004
002506	001
002507	009
002508	009
002509	001
002510	009
002511	001
002512	008
002513	002
002514	006
002515	004
002516	003
002517	001
002518	006
002519	006
002520	001
002521	001
002522	006
002523	006
002524	009
002525	001
002526	009
002527	006
002528	009
002529	006
002530	006
002531	001
002532	001
002533	009
002534	009
002535	006
002536	009
002537	009
002538	001
002539	006
002540	009
002541	004
002542	003
002543	001
002544	001
002545	005
002546	006
002547	001
002548	004
002549	006
002550	001
002551	009
002552	009
002553	009
002554	001
002555	001
002556	009
002557	006
002558	001
002559	003
002560	006
002561	001
002562	006
002563	001
002564	009
002565	001
002566	004
002567	001
002568	009
002569	006
002570	004
002571	004
002572	001
002573	004
002574	002
002575	001
002576	009
002577	001
002578	002
002579	001
002580	003
002581	008
002582	001
002583	009
002584	007
002585	001
002586	001
002587	009
002588	002
002589	009
002590	004
002591	001
002592	005
002593	009
002594	006
002595	001
002596	006
002597	009
002598	003
002599	001
002600	006
002601	006
002602	009
002603	009
002604	006
002605	001
002606	001
002607	003
002608	001
002609	001
002610	009
002611	001
002612	007
002613	006
002614	006
002615	001
002616	006
002617	002
002618	006
002619	001
002620	009
002621	006
002622	001
002623	009
002624	004
002625	006
002626	008
002627	004
002628	009
002629	001
002630	006
002631	006
002632	006
002633	001
002634	005
002635	004
002636	009
002637	001
002638	001
002639	009
002640	009
002641	002
002642	001
002643	002
002644	009
002645	001
002646	002
002647	009
002648	004
002649	007
002650	009
002651	009
002652	001
002653	008
002654	003
002655	005
002656	001
002657	009
002658	001
002659	003
002660	001
002661	006
002662	006
002663	001
002664	007
002665	008
002666	008
002667	006
002668	009
002669	006
002670	006
002671	001
002672	006
002673	001
002674	001
002675	009
002676	009
002677	001
002678	009
002679	004
002680	009
002681	003
002682	006
002683	002
002684	001
002685	003
002686	006
002687	006
002688	008
002689	005
002690	009
002691	001
002692	001
002693	003
002694	009
002695	003
002696	006
002697	006
002698	009
002699	009
002700	005
002701	006
002702	008
002703	008
002704	002
002705	001
002706	001
002707	001
002708	006
002709	001
002710	006
002711	006
002712	001
002713	009
002714	006
002715	001
002716	006
002717	002
002718	009
002719	004
002720	006
002721	008
002722	007
002723	008
002724	006
002725	009
002726	001
002727	006
002728	009
002729	006
002730	006
002731	001
002732	003
002733	004
002734	003
002735	008
002736	001
002737	009
002738	004
002739	004
002740	006
002741	004
002742	006
002743	006
002744	002
002745	008
002746	001
002747	006
002748	003
002749	009
002750	006
002751	003
002752	009
002753	001
002754	003
002755	006
002756	001
002757	001
002758	001
002759	008
002760	001
002761	006
002762	006
002763	006
002764	004
002765	001
002766	001
002767	009
002768	009
002769	008
002770	009
002771	009
002772	004
002773	006
002774	001
002775	001
002776	001
002777	006
002778	006
002779	004
002780	004
002781	001
002782	009
002783	005
002784	006
002785	009
002786	005
002787	006
002788	001
002789	001
002790	007
002791	001
002792	006
002793	001
002794	009
002795	008
002796	003
002797	001
002798	004
002799	009
